Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Rainfall_Normal_mm,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Flooded_Area_sqkm,Area_Affected_Acres,Persons_Affected,Villages_Affected,Total_Houses_Damaged,Houses_Fully_Damaged,Houses_Partially_Damaged,Schools_Total,Roads_Damaged_km,Bridges_Damaged,Est_Damages_USD_Mn,Damage_Level,Damage_Label,Rainfall_Actual_mm_normalized,Rainfall_Anomaly_pct_normalized,Rainfall_Normal_mm_normalized,Max_Temp_C_normalized,Min_Temp_C_normalized,Mean_Temp_C_normalized,Flooded_Area_sqkm_normalized,Area_Affected_Acres_normalized,Persons_Affected_normalized,Total_Houses_Damaged_normalized,Roads_Damaged_km_normalized,Est_Damages_USD_Mn_normalized
2008,Gilgit-Baltistan,Nagar,264,103.1,130,37.2,23.3,30.1,12,4191,8060,11,145,48,97,2,4,0,0.1,0,Low,0.27246376811594203,0.2547343723814312,0.3017241379310345,0.2741935483870971,0.2553191489361701,0.20408163265306128,0.00018182920176980423,0.0001912688731588404,0.00019128285946782878,0.0001919292084267024,0.00020203380699036972,0.0
2008,Gilgit-Baltistan,Astore,263,102.3,130,39.0,25.1,32.5,9,3191,6137,8,110,37,74,1,3,0,0.1,0,Low,0.2710144927536232,0.25339366515837103,0.3017241379310345,0.5645161290322578,0.6382978723404257,0.693877551020408,0.00012121946784653615,0.00013299072777223455,0.00013300704534288665,0.00013300357426060955,0.00013468920466024647,0.0
2008,Gilgit-Baltistan,Diamer,160,6.0,151,39.8,22.8,30.6,13,4551,8751,12,158,53,105,2,4,0,0.1,0,Low,0.12173913043478261,0.09200603318250378,0.4827586206896552,0.6935483870967735,0.14893617021276584,0.3061224489795919,0.0002020324464108936,0.0002122490054980185,0.00021222336261932906,0.0002138158725455369,0.00020203380699036972,0.0
2008,FATA,All (Province Level),225,36.4,165,38.9,23.9,31.3,106,36710,70597,95,1271,424,847,16,32,1,1.1,1,Medium,0.21594202898550724,0.14295290765879,0.603448275862069,0.5483870967741931,0.38297872340425476,0.4489795918367347,0.002080934198032204,0.002086415882985876,0.0020864438516318986,0.0020876510390272895,0.0020876826722338203,6.87502578134668e-05
2008,FATA,Khyber,245,40.0,175,36.5,25.2,31.5,13,4549,8748,12,157,52,105,2,4,0,0.1,0,Low,0.24492753623188407,0.14898609016256079,0.6896551724137931,0.16129032258064507,0.659574468085106,0.4897959183673468,0.0002020324464108936,0.0002121324492072453,0.00021213244871273789,0.00021213228299793424,0.00020203380699036972,0.0
2008,FATA,Kurram,189,11.2,170,37.2,25.0,32.2,16,5525,10625,14,191,64,128,2,5,0,0.2,0,Low,0.16376811594202897,0.10072063013239484,0.646551724137931,0.2741935483870971,0.6170212765957445,0.6326530612244903,0.00026264218033416166,0.0002690119191045726,0.00026901424960328204,0.0002693743276164244,0.00026937840932049294,6.875025781346681e-06
2008,FATA,Orakzai,238,49.7,159,40.3,25.4,31.9,9,3186,6127,8,110,37,74,1,3,0,0.1,0,Low,0.23478260869565218,0.16524216524216526,0.5517241379310345,0.774193548387096,0.7021276595744675,0.5714285714285711,0.00012121946784653615,0.00013269933704530154,0.00013270399898758273,0.00013300357426060955,0.00013468920466024647,0.0
2008,FATA,Mohmand,322,84.0,175,39.3,25.6,30.2,18,6222,11966,16,215,72,144,3,5,0,0.2,0,Low,0.3565217391304348,0.22272498743086983,0.6896551724137931,0.6129032258064508,0.7446808510638299,0.22448979591836699,0.0003030486696163404,0.0003096317864390369,0.0003096527658495365,0.00030978047675888807,0.00026937840932049294,6.875025781346681e-06
2008,FATA,Bajaur,205,30.6,157,40.6,25.5,32.0,16,5601,10772,15,194,65,129,2,5,0,0.2,0,Low,0.18695652173913044,0.13323278029160385,0.5344827586206896,0.8225806451612901,0.7234042553191488,0.5918367346938774,0.00026264218033416166,0.00027344105815395466,0.00027346903102624953,0.00027442509625923237,0.00026937840932049294,6.875025781346681e-06
2008,FATA,North Waziristan,327,98.2,165,37.6,22.8,32.3,19,6675,12836,17,231,77,154,3,6,0,0.2,0,Low,0.36376811594202896,0.24652254064018772,0.603448275862069,0.3387096774193549,0.14893617021276584,0.6530612244897952,0.00032325191425742973,0.00033603178629916937,0.00033601779876097677,0.00033671790952053055,0.0003367230116506162,6.875025781346681e-06
2008,FATA,South Waziristan,140,-23.1,182,35.7,24.9,33.0,17,6025,11586,16,209,70,139,3,5,0,0.2,0,Low,0.0927536231884058,0.043237807943690296,0.75,0.032258064516129475,0.5957446808510634,0.7959183673469388,0.000282845424975251,0.00029815099179787555,0.00029813700434798787,0.0002996789394732722,0.00026937840932049294,6.875025781346681e-06
2009,Pakistan (National),All,158,16.2,136,38.2,24.1,31.3,2100,728000,1400000,1890,25200,8400,16800,308,630,11,22.3,1,Medium,0.11884057971014493,0.10910005027652087,0.35344827586206895,0.4354838709677422,0.4255319148936171,0.4489795918367347,0.042366204012364385,0.04237351500729263,0.04237351723964045,0.04237426532361117,0.04235975486564752,0.001526255723458963
2009,Punjab,All (Province Level),171,6.2,161,36.9,24.2,31.6,690,239178,459958,621,8279,2760,5519,101,207,4,7.3,1,Medium,0.13768115942028986,0.09234120998826882,0.5689655172413793,0.2258064516129029,0.44680851063829746,0.5102040816326532,0.013879629068428389,0.01388587542312119,0.013885887046380517,0.013886246588626678,0.013872988080005387,0.000495001856256961
2009,Punjab,Lahore,226,37.8,164,37.7,22.7,32.7,30,10528,20246,27,364,121,243,4,9,0,0.3,0,Low,0.21739130434782608,0.1452991452991453,0.5948275862068966,0.35483870967741965,0.12765957446808468,0.7346938775510209,0.0005454876053094127,0.0005605774804737617,0.000560575148041175,0.0005606353193516833,0.0005387568186409859,1.375005156269336e-05
2009,Punjab,Multan,147,-17.9,179,39.1,25.3,30.2,16,5571,10713,14,193,64,129,2,5,0,0.2,0,Low,0.10289855072463767,0.05195240489358137,0.7241379310344828,0.5806451612903225,0.6808510638297872,0.22448979591836699,0.00026264218033416166,0.00027169271379235647,0.00027168105752995646,0.00027274150671162975,0.00026937840932049294,6.875025781346681e-06
2009,Punjab,Faisalabad,231,27.6,181,35.8,24.9,29.4,32,11225,21587,29,389,130,259,5,10,0,0.3,0,Low,0.2246376811594203,0.12820512820512822,0.7413793103448276,0.04838709677419307,0.5957446808510634,0.061224489795917804,0.0005858940945915914,0.0006011973478082259,0.0006012136642874295,0.0006027250580417496,0.0006061014209711092,1.375005156269336e-05
2009,Punjab,Rawalpindi,150,-2.6,154,38.8,23.5,32.1,25,8756,16838,23,303,101,202,4,8,0,0.3,0,Low,0.1072463768115942,0.077593430534607,0.5086206896551724,0.5322580645161283,0.2978723404255317,0.6122448979591838,0.0004444713821039659,0.0004573086068486961,0.00045729695015360206,0.0004579363569479215,0.00047141221631086266,1.375005156269336e-05
2009,Punjab,Gujranwala,223,47.7,151,37.9,24.9,30.5,18,6413,12332,17,222,74,148,3,6,0,0.2,0,Low,0.21304347826086956,0.16189039718451484,0.4827586206896552,0.387096774193548,0.5957446808510634,0.28571428571428553,0.0003030486696163404,0.0003207629122078786,0.0003207442624536597,0.00032156560359210664,0.0003367230116506162,6.875025781346681e-06
2009,Punjab,Sargodha,248,47.6,168,39.1,24.7,30.0,14,4922,9466,13,170,57,114,2,4,0,0.1,0,Low,0.2492753623188406,0.16172280878163234,0.6293103448275862,0.5806451612903225,0.5531914893617017,0.18367346938775486,0.00022223569105198296,0.00023387019743644928,0.0002338911770235587,0.00023401894711676873,0.00020203380699036972,0.0
2009,Punjab,Sialkot,118,-21.3,150,37.1,23.9,33.1,29,10109,19440,26,350,117,233,4,9,0,0.3,0,Low,0.06086956521739131,0.04625439919557567,0.47413793103448276,0.25806451612903236,0.38297872340425476,0.8163265306122451,0.0005252843606683233,0.0005361589375567739,0.0005361496118036797,0.0005370650656852462,0.0005387568186409859,1.375005156269336e-05
2009,Punjab,Jhang,130,-29.3,184,36.3,23.8,32.2,16,5490,10558,14,190,63,127,2,5,0,0.2,0,Low,0.0782608695652174,0.03284732696497403,0.7672413793103449,0.1290322580645156,0.3617021276595744,0.6326530612244903,0.00026264218033416166,0.0002669721840160414,0.0002669838390227458,0.0002676907380688218,0.00026937840932049294,6.875025781346681e-06
2009,Punjab,Muzaffargarh,156,0.0,156,37.1,23.0,31.1,32,10990,21134,29,380,127,254,5,10,0,0.3,0,Low,0.11594202898550725,0.08195072900955254,0.5258620689655172,0.25806451612903236,0.19148936170212738,0.40816326530612257,0.0005858940945915914,0.0005875019836423736,0.0005874856643921624,0.0005875727521133258,0.0006061014209711092,1.375005156269336e-05
2009,Punjab,Rahim Yar Khan,204,10.9,184,38.8,22.5,29.5,19,6415,12337,17,222,74,148,3,6,0,0.2,0,Low,0.1855072463768116,0.10021786492374728,0.7672413793103449,0.5322580645161283,0.08510638297872311,0.08163265306122422,0.00032325191425742973,0.0003208794684986518,0.0003208957856313116,0.00032156560359210664,0.0003367230116506162,6.875025781346681e-06
2009,Punjab,Bahawalnagar,117,-29.5,166,38.9,24.8,30.3,35,12197,23456,32,422,141,281,5,11,0,0.4,0,Low,0.059420289855072465,0.03251215015920898,0.6120689655172413,0.5483870967741931,0.5744680851063829,0.2448979591836734,0.0006465038285148595,0.0006578437051240069,0.0006578530280937306,0.0006582835131126372,0.0006734460233012324,2.0625077344040044e-05
2009,Punjab,Bahawalpur,141,-17.1,170,39.3,24.6,30.5,18,6303,12121,16,218,73,145,3,5,0,0.2,0,Low,0.09420289855072464,0.053293112116641526,0.646551724137931,0.6129032258064508,0.5319148936170214,0.28571428571428553,0.0003030486696163404,0.000314352316215352,0.00031434998435674716,0.00031483124540169604,0.00026937840932049294,6.875025781346681e-06
2009,Punjab,D.G. Khan,236,29.0,183,36.3,22.8,33.0,23,7809,15018,20,270,90,180,3,7,0,0.2,0,Low,0.2318840579710145,0.13055136584548352,0.7586206896551724,0.1290322580645156,0.14893617021276584,0.7959183673469388,0.0004040648928217872,0.0004021192031675804,0.0004021425134882902,0.000402377901877034,0.00040406761398073944,6.875025781346681e-06
2009,Punjab,Rajanpur,134,-18.8,165,39.2,24.9,30.8,42,14549,27978,38,504,168,336,6,13,0,0.4,0,Low,0.08405797101449275,0.05044410926763868,0.603448275862069,0.5967741935483872,0.5957446808510634,0.346938775510204,0.000787926541002485,0.0007949139030733038,0.0007948905899621592,0.0007963378560160547,0.0008081352279614789,2.0625077344040044e-05
2009,Punjab,Mianwali,142,-10.7,159,40.5,23.8,32.6,15,5176,9954,13,179,60,119,2,4,0,0.2,0,Low,0.09565217391304348,0.06401876990112286,0.5517241379310345,0.8064516129032254,0.3617021276595744,0.7142857142857145,0.0002424389356930723,0.00024867284636464717,0.00024867983916238956,0.0002491712530451926,0.00020203380699036972,6.875025781346681e-06
2009,Punjab,Khushab,253,78.2,142,35.8,23.9,29.6,21,7269,13979,19,252,84,168,3,6,0,0.2,0,Low,0.2565217391304348,0.2130048600636836,0.4051724137931034,0.04838709677419307,0.38297872340425476,0.10204081632653064,0.00036365840353960846,0.00037064900465881323,0.00037065599717221384,0.00037207329002018625,0.0003367230116506162,6.875025781346681e-06
2009,Punjab,Chakwal,169,13.4,149,37.9,25.1,29.2,43,14914,28681,39,516,172,344,6,13,0,0.5,0,Low,0.13478260869565217,0.1044075749958103,0.46551724137931033,0.387096774193548,0.6382978723404257,0.020408163265305694,0.0008081297856435744,0.000816185426139415,0.0008161947487400242,0.0008165409305872865,0.0008081352279614789,2.7500103125386724e-05
2009,Punjab,Jhelum,201,34.9,149,39.3,22.5,30.0,32,11132,21407,29,385,128,257,5,10,0,0.3,0,Low,0.18115942028985507,0.1404390816155522,0.46551724137931033,0.6129032258064508,0.08510638297872311,0.18367346938775486,0.0005858940945915914,0.0005957774802872717,0.0005957588298919591,0.000595990699851339,0.0006061014209711092,1.375005156269336e-05
2009,Punjab,Kasur,105,-29.5,149,36.8,23.2,30.2,43,15066,28973,39,522,174,348,6,13,0,0.5,0,Low,0.042028985507246375,0.03251215015920898,0.46551724137931033,0.20967741935483816,0.23404255319148895,0.22448979591836699,0.0008081297856435744,0.0008250437042381791,0.0008250437023148984,0.0008266424678729025,0.0008081352279614789,2.7500103125386724e-05
2009,Punjab,Sheikhupura,215,29.5,166,39.1,22.5,33.0,15,5249,10095,14,182,61,121,2,5,0,0.2,0,Low,0.20144927536231885,0.1313893078598961,0.6120689655172413,0.5806451612903225,0.08510638297872311,0.7959183673469388,0.0002424389356930723,0.0002529271509778694,0.0002529527927721747,0.00025422202168800054,0.00026937840932049294,6.875025781346681e-06
2009,Punjab,Gujrat,229,25.8,182,38.5,23.0,31.7,44,15150,29134,39,524,175,350,6,13,0,0.5,0,Low,0.2217391304347826,0.12518853695324286,0.75,0.4838709677419353,0.19148936170212738,0.5306122448979589,0.0008283330302846637,0.0008299390684506539,0.0008299227486352913,0.0008300096469681077,0.0008081352279614789,2.7500103125386724e-05
2009,Punjab,Hafizabad,183,30.7,140,37.6,25.8,31.5,39,13588,26131,35,470,157,314,6,12,0,0.4,0,Low,0.15507246376811595,0.13340036869448635,0.3879310344827586,0.3387096774193549,0.7872340425531914,0.4897959183673468,0.0007273168070792169,0.0007389086053567756,0.0007389179281375268,0.0007390958113975645,0.0007407906256313556,2.0625077344040044e-05
2009,Punjab,Narowal,159,-11.7,180,39.1,25.3,31.0,25,8556,16454,22,296,99,197,4,7,0,0.3,0,Low,0.12028985507246377,0.06234288587229765,0.7327586206896551,0.5806451612903225,0.6808510638297872,0.38775510204081615,0.0004444713821039659,0.00044565297777137493,0.0004456599701099319,0.00044615123011470295,0.00040406761398073944,1.375005156269336e-05
2009,Punjab,Layyah,211,33.5,158,38.0,24.8,32.9,26,9181,17655,24,318,106,212,4,8,0,0.3,0,Low,0.1956521739130435,0.13809284397519694,0.5431034482758621,0.4032258064516127,0.5744680851063829,0.7755102040816323,0.00046467462674505526,0.0004820768186380036,0.00048205583738193165,0.0004831902001619613,0.00047141221631086266,1.375005156269336e-05
2009,Punjab,Bhakkar,148,-6.3,158,35.8,23.4,31.2,19,6447,12399,17,223,74,149,3,6,0,0.2,0,Low,0.10434782608695652,0.07139265962795376,0.5431034482758621,0.04838709677419307,0.2765957446808505,0.42857142857142827,0.00032325191425742973,0.0003227443691510232,0.0003227746730341959,0.0003232491931397093,0.0003367230116506162,6.875025781346681e-06
2009,Sindh,All (Province Level),165,3.8,159,37.1,24.7,31.0,455,157767,303398,410,5461,1820,3641,67,137,2,4.8,1,Medium,0.1289855072463768,0.08831908831908832,0.5517241379310345,0.25806451612903236,0.5531914893617017,0.38775510204081615,0.00913186657777239,0.00914139332905222,0.009141393307742484,0.009141891243482404,0.00915886591689676,0.000323126211723294
2009,Sindh,Karachi,123,-14.0,143,36.1,22.9,31.9,25,8668,16670,23,300,100,200,4,8,0,0.3,0,Low,0.06811594202898551,0.05848835260599967,0.41379310344827586,0.09677419354838729,0.17021276595744622,0.5714285714285711,0.0004444713821039659,0.0004521801300546748,0.0004522057713844964,0.0004528855883051136,0.00047141221631086266,1.375005156269336e-05
2009,Sindh,Hyderabad,201,43.6,140,37.2,23.4,30.2,42,14393,27678,37,498,166,332,6,12,0,0.4,0,Low,0.18115942028985507,0.1550192726663315,0.3879310344827586,0.2741935483870971,0.2765957446808505,0.22448979591836699,0.000787926541002485,0.0007858225123929933,0.0007857991993030418,0.0007862363187304388,0.0007407906256313556,2.0625077344040044e-05
2009,Sindh,Sukkur,152,0.0,152,39.9,25.3,30.4,26,9086,17473,24,315,105,210,4,8,0,0.3,0,Low,0.11014492753623188,0.08195072900955254,0.49137931034482757,0.7096774193548382,0.6808510638297872,0.2653061224489791,0.00046467462674505526,0.00047654039482627607,0.00047654039371540047,0.00047813943151915335,0.00047141221631086266,1.375005156269336e-05
2009,Sindh,Larkana,148,-2.6,152,38.3,25.9,32.7,45,15758,30304,41,545,182,364,7,14,0,0.5,0,Low,0.10434782608695652,0.077593430534607,0.49137931034482757,0.4516129032258058,0.8085106382978718,0.7346938775510209,0.0008485362749257531,0.0008653721808457103,0.000865379172205849,0.0008653650274677635,0.0008754798302916022,2.7500103125386724e-05
2009,Sindh,Khairpur,181,13.8,159,36.7,25.6,31.9,14,4942,9503,13,171,57,114,2,4,0,0.1,0,Low,0.15217391304347827,0.10507792860734039,0.5517241379310345,0.19354838709677458,0.7446808510638299,0.5714285714285711,0.00022223569105198296,0.0002350357603441814,0.00023501244853818318,0.00023570253666437138,0.00020203380699036972,0.0
2009,Sindh,Jacobabad,210,34.6,156,38.8,22.8,31.9,41,14251,27405,37,493,164,329,6,12,0,0.4,0,Low,0.19420289855072465,0.13993631640690465,0.5258620689655172,0.5322580645161283,0.14893617021276584,0.5714285714285711,0.0007677232963613956,0.0007775470157480953,0.0007775260338032451,0.0007778183709924256,0.0007407906256313556,2.0625077344040044e-05
2009,Sindh,Shikarpur,133,-5.7,141,36.6,22.2,32.1,19,6646,12781,17,230,77,153,3,6,0,0.2,0,Low,0.08260869565217391,0.07239819004524888,0.39655172413793105,0.17741935483870983,0.0212765957446804,0.6122448979591838,0.00032325191425742973,0.00033434172008295777,0.0003343510438068053,0.0003350343199729279,0.0003367230116506162,6.875025781346681e-06
2009,Sindh,Kashmore,123,-11.5,139,35.8,22.8,32.8,31,10899,20959,28,377,126,252,5,9,0,0.3,0,Low,0.06811594202898551,0.06267806267806268,0.3793103448275862,0.04838709677419307,0.14893617021276584,0.7551020408163259,0.000565690849950502,0.0005821986724121925,0.0005821823531743439,0.0005825219834705178,0.0005387568186409859,1.375005156269336e-05
2009,Sindh,Dadu,115,-21.2,146,38.3,24.6,30.2,17,5931,11406,15,205,68,137,3,5,0,0.2,0,Low,0.05652173913043478,0.04642198759845819,0.4396551724137931,0.4516129032258058,0.5319148936170214,0.22448979591836699,0.000282845424975251,0.0002926728461315346,0.0002926821699525175,0.0002929445812828616,0.00026937840932049294,6.875025781346681e-06
2009,Sindh,Jamshoro,134,-8.2,146,40.5,24.6,31.4,13,4569,8786,12,158,53,105,2,4,0,0.1,0,Low,0.08405797101449275,0.06820847997318587,0.4396551724137931,0.8064516129032254,0.5319148936170214,0.4693877551020404,0.0002020324464108936,0.00021329801211497743,0.00021328402486289275,0.0002138158725455369,0.00020203380699036972,0.0
2009,Sindh,Thatta,179,6.5,168,39.3,22.8,31.2,22,7685,14778,20,266,89,177,3,7,0,0.2,0,Low,0.1492753623188406,0.09284397519691638,0.6293103448275862,0.6129032258064508,0.14893617021276584,0.42857142857142827,0.0003838616481806978,0.00039489271313964124,0.00039486940096099634,0.0003956435436866234,0.00040406761398073944,6.875025781346681e-06
2009,Sindh,Badin,193,19.9,161,36.3,24.6,29.7,28,9770,18789,25,338,113,225,4,8,0,0.3,0,Low,0.16956521739130434,0.11530082118317413,0.5689655172413793,0.1290322580645156,0.5319148936170214,0.12244897959183633,0.0005050811160272339,0.0005164026462707145,0.0005164212940733952,0.0005168619911140144,0.00047141221631086266,1.375005156269336e-05
2009,Sindh,Sanghar,202,39.3,145,37.7,25.7,30.0,17,5765,11087,15,200,67,133,2,5,0,0.2,0,Low,0.1826086956521739,0.1478129713423831,0.43103448275862066,0.35483870967741965,0.7659574468085103,0.18367346938775486,0.000282845424975251,0.000282998673997358,0.0002830149912183227,0.0002845266335448483,0.00026937840932049294,6.875025781346681e-06
2009,Sindh,Mirpur Khas,102,-41.0,173,36.1,24.1,31.4,24,8405,16164,22,291,97,194,4,7,0,0.3,0,Low,0.03768115942028986,0.01323948382771912,0.6724137931034483,0.09677419354838729,0.4255319148936171,0.4693877551020404,0.00042426813746287653,0.00043685297781799747,0.00043687162580611843,0.0004377332823766897,0.00040406761398073944,1.375005156269336e-05
2009,Sindh,Tharparkar,137,0.7,136,39.4,24.3,32.5,32,11010,21173,29,381,127,254,5,10,0,0.3,0,Low,0.08840579710144927,0.08312384782973019,0.35344827586206895,0.6290322580645156,0.4680851063829786,0.693877551020408,0.0005858940945915914,0.0005886675465501057,0.0005886675451778476,0.0005892563416609284,0.0006061014209711092,1.375005156269336e-05
2009,Sindh,Umerkot,171,13.2,151,39.7,24.0,29.9,40,13968,26861,36,483,161,322,6,12,0,0.4,0,Low,0.13768115942028986,0.10407239819004525,0.4827586206896552,0.6774193548387099,0.4042553191489359,0.16326530612244844,0.0007475200517203063,0.0007610543006036859,0.0007610403120747124,0.000760982475516399,0.0007407906256313556,2.0625077344040044e-05
2009,Sindh,Matiari,168,20.9,139,37.7,25.4,32.8,42,14602,28081,38,505,168,337,6,13,0,0.4,0,Low,0.13333333333333333,0.11697670521199934,0.3793103448275862,0.35483870967741965,0.7021276595744675,0.7551020408163259,0.000787926541002485,0.000798002644778794,0.0007980119674217895,0.0007980214455636574,0.0008081352279614789,2.0625077344040044e-05
2009,Sindh,Qambar,229,48.7,154,38.4,26.0,29.5,13,4564,8777,12,158,53,105,2,4,0,0.1,0,Low,0.2217391304347826,0.16356628121334005,0.5086206896551724,0.4677419354838705,0.8297872340425531,0.08163265306122422,0.0002020324464108936,0.00021300662138804439,0.0002130112831431192,0.0002138158725455369,0.00020203380699036972,0.0
