Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Flooded_Area_sqkm,Persons_Affected,Persons_in_Camps,Medical_Camps,Persons_Rescued,Total_Houses_Damaged,Roads_Damaged_km,Est_Damages_USD_Mn,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Total_Deaths_Cum,Fatality_Category,Fatality_Label
2011,Sindh,Qambar,187,9.4,106,70661,2120,0,424,1272,32,17.0,37.3,23.9,30.8,4,1,Category_1_Low_1to50
2011,KPK,All (Province Level),397,168.2,3238,2158777,64763,3,12953,38858,971,517.9,37.9,23.5,32.2,116,2,Category_2_Critical
2011,KPK,Peshawar,345,146.4,89,59032,1771,0,354,1063,27,14.2,36.7,25.4,29.8,3,1,Category_1_Low_1to50
2011,KPK,Nowshera,263,58.4,158,105392,3162,0,632,1897,47,25.3,36.8,25.5,31.5,6,1,Category_1_Low_1to50
2011,KPK,Charsadda,326,98.8,132,88242,2647,0,529,1588,40,21.2,36.7,25.7,29.4,5,1,Category_1_Low_1to50
2011,KPK,Mardan,572,244.6,211,140962,4229,0,846,2537,63,33.8,40.0,25.8,30.1,8,1,Category_1_Low_1to50
2011,KPK,Swat,373,160.8,123,82140,2464,0,493,1479,37,19.7,38.6,22.9,32.1,4,1,Category_1_Low_1to50
2011,KPK,Malakand,418,159.6,106,70950,2128,0,426,1277,32,17.0,39.6,24.8,29.9,4,1,Category_1_Low_1to50
2011,KPK,Dir Upper,373,159.0,142,94491,2835,0,567,1701,43,22.7,36.1,23.3,33.1,5,1,Category_1_Low_1to50
2011,KPK,Dir Lower,254,89.6,238,158890,4767,0,953,2860,72,38.1,37.8,26.0,29.9,9,1,Category_1_Low_1to50
2011,KPK,Chitral,589,311.9,174,115957,3479,0,696,2087,52,27.8,39.7,23.6,31.8,6,1,Category_1_Low_1to50
2011,KPK,Mansehra,573,243.1,98,65368,1961,0,392,1177,29,15.7,40.3,24.7,32.5,4,1,Category_1_Low_1to50
2011,KPK,Abbottabad,350,127.3,92,61481,1844,0,369,1107,28,14.8,37.6,22.8,31.7,3,1,Category_1_Low_1to50
2011,KPK,Haripur,285,111.1,220,146488,4395,0,879,2637,66,35.1,37.0,23.4,31.9,8,1,Category_1_Low_1to50
2011,KPK,Swabi,368,127.2,221,147573,4427,0,885,2656,66,35.4,36.9,24.1,32.5,8,1,Category_1_Low_1to50
2011,KPK,Buner,554,292.9,94,62478,1874,0,375,1125,28,15.0,39.3,22.3,32.1,3,1,Category_1_Low_1to50
2011,KPK,Shangla,456,235.3,108,71787,2154,0,431,1292,32,17.2,37.8,22.6,29.9,4,1,Category_1_Low_1to50
2011,KPK,Kohistan,564,347.6,108,72146,2164,0,433,1299,32,17.3,38.3,22.7,30.5,4,1,Category_1_Low_1to50
2011,KPK,Battagram,583,331.9,204,136314,4089,0,818,2454,61,32.7,39.6,24.4,32.8,7,1,Category_1_Low_1to50
2011,KPK,Tor Ghar,308,131.6,194,129029,3871,0,774,2323,58,31.0,40.4,23.6,30.8,7,1,Category_1_Low_1to50
2011,Balochistan,All (Province Level),279,59.4,1882,1254730,37642,2,7528,22585,565,301.0,39.1,24.4,32.1,67,2,Category_2_Critical
2011,Balochistan,Quetta,284,76.4,55,36818,1105,0,221,663,17,8.8,39.6,25.9,31.0,2,1,Category_1_Low_1to50
2011,Balochistan,Khuzdar,279,60.3,126,84329,2530,0,506,1518,38,20.2,37.6,25.9,31.6,5,1,Category_1_Low_1to50
2011,Balochistan,Turbat,253,47.1,176,117498,3525,0,705,2115,53,28.2,40.1,23.7,32.5,6,1,Category_1_Low_1to50
2011,Balochistan,Gwadar,354,85.3,182,121357,3641,0,728,2184,55,29.1,40.1,23.8,29.5,6,1,Category_1_Low_1to50
2011,Balochistan,Lasbela,280,48.9,117,78099,2343,0,469,1406,35,18.7,37.6,24.8,30.0,4,1,Category_1_Low_1to50
2011,Balochistan,Mastung,219,33.5,151,100663,3020,0,604,1812,45,24.1,39.6,24.2,30.2,5,1,Category_1_Low_1to50
2011,Balochistan,Kalat,408,138.6,195,129916,3897,0,779,2338,58,31.2,38.2,25.8,31.4,7,1,Category_1_Low_1to50
2011,Balochistan,Sibi,280,80.6,121,80598,2418,0,484,1451,36,19.3,36.9,22.2,29.5,4,1,Category_1_Low_1to50
2011,Balochistan,Nasirabad,334,73.1,147,97941,2938,0,588,1763,44,23.5,38.6,22.9,32.2,5,1,Category_1_Low_1to50
2011,Balochistan,Jaffarabad,361,80.5,147,98254,2948,0,590,1769,44,23.6,38.7,23.6,31.9,5,1,Category_1_Low_1to50
2011,Balochistan,Bolan,197,18.7,83,55206,1656,0,331,994,25,13.2,39.9,24.6,30.9,3,1,Category_1_Low_1to50
2011,Balochistan,Zhob,253,30.4,139,92577,2777,0,555,1666,42,22.2,36.3,25.3,32.7,5,1,Category_1_Low_1to50
2011,Balochistan,Loralai,209,12.4,77,51234,1537,0,307,922,23,12.3,38.5,24.8,30.1,3,1,Category_1_Low_1to50
2011,Balochistan,Dera Bugti,248,39.3,61,40461,1214,0,243,728,18,9.7,40.1,24.9,31.0,2,1,Category_1_Low_1to50
2011,Balochistan,Kohlu,401,127.8,193,128945,3868,0,774,2321,58,30.9,37.2,22.5,32.2,7,1,Category_1_Low_1to50
2011,Balochistan,Jhal Magsi,301,69.1,64,42957,1289,0,258,773,19,10.3,38.9,22.9,30.8,2,1,Category_1_Low_1to50
2011,AJK,All (Province Level),411,155.3,904,602462,18074,1,3615,10844,271,144.5,39.6,24.8,31.5,32,1,Category_1_Low_1to50
2011,AJK,Muzaffarabad,477,187.3,86,57327,1720,0,344,1032,26,13.8,38.3,24.4,30.6,3,1,Category_1_Low_1to50
2011,AJK,Mirpur,544,272.6,94,62832,1885,0,377,1131,28,15.1,36.3,24.0,31.9,3,1,Category_1_Low_1to50
2011,AJK,Rawlakot,453,194.2,92,61158,1835,0,367,1101,28,14.7,40.5,25.9,31.3,3,1,Category_1_Low_1to50
2011,AJK,Kotli,260,62.5,107,71217,2137,0,427,1282,32,17.1,37.5,25.9,29.3,4,1,Category_1_Low_1to50
2011,AJK,Bagh,426,202.1,136,90734,2722,0,544,1633,41,21.8,40.7,24.3,31.8,5,1,Category_1_Low_1to50
2011,AJK,Haveli,405,189.3,82,54923,1648,0,330,989,25,13.2,36.4,25.6,30.3,3,1,Category_1_Low_1to50
2011,AJK,Neelum,531,279.3,79,52490,1575,0,315,945,24,12.6,38.7,22.7,29.4,3,1,Category_1_Low_1to50
2011,AJK,Hattian,290,108.6,75,49972,1499,0,300,899,22,12.0,38.0,25.6,30.3,3,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,All (Province Level),217,49.7,568,378887,11367,1,2273,6820,170,90.9,38.6,24.4,31.0,20,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Gilgit,202,57.8,44,29508,885,0,177,531,13,7.1,39.7,26.1,33.2,2,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Skardu,267,96.3,103,68561,2057,0,411,1234,31,16.4,39.0,24.1,31.2,4,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Ghanche,192,17.8,78,51775,1553,0,311,932,23,12.4,36.1,24.2,33.0,3,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Ghizer,179,29.7,81,54052,1622,0,324,973,24,13.0,40.1,24.5,31.4,3,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Hunza,318,127.1,30,20151,605,0,121,363,9,4.8,38.9,22.6,32.0,1,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Nagar,155,4.0,106,70928,2128,0,426,1277,32,17.0,39.7,23.9,32.8,4,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Astore,252,95.3,101,67435,2023,0,405,1214,30,16.2,37.4,23.0,32.9,4,1,Category_1_Low_1to50
2011,Gilgit-Baltistan,Diamer,189,44.3,99,66012,1980,0,396,1188,30,15.8,39.6,24.1,30.2,3,1,Category_1_Low_1to50
2011,FATA,All (Province Level),217,57.2,452,301181,9035,1,1807,5421,136,72.3,38.3,23.5,32.3,16,1,Category_1_Low_1to50
2011,FATA,Khyber,170,14.1,36,23743,712,0,142,427,11,5.7,38.0,24.5,29.4,1,1,Category_1_Low_1to50
2011,FATA,Kurram,290,88.3,33,22247,667,0,133,400,10,5.3,36.3,24.4,33.0,1,1,Category_1_Low_1to50
2011,FATA,Orakzai,156,0.0,69,45761,1373,0,275,824,21,11.0,39.6,26.0,32.0,2,1,Category_1_Low_1to50
2011,FATA,Mohmand,184,40.5,70,46915,1407,0,281,844,21,11.3,39.4,25.3,33.0,2,1,Category_1_Low_1to50
2011,FATA,Bajaur,274,128.3,54,35747,1072,0,214,643,16,8.6,37.8,23.4,30.5,2,1,Category_1_Low_1to50
2011,FATA,North Waziristan,270,70.9,104,69271,2078,0,416,1247,31,16.6,37.7,25.4,31.0,4,1,Category_1_Low_1to50
2011,FATA,South Waziristan,315,150.0,71,47635,1429,0,286,857,21,11.4,37.5,25.3,30.9,3,1,Category_1_Low_1to50
2012,Pakistan (National),All,264,80.8,8100,5400000,162000,8,32400,97200,2430,1472.7,38.5,24.3,31.4,571,2,Category_2_Critical
2012,Punjab,All (Province Level),196,46.3,2232,1487969,44639,2,8928,26783,670,405.8,38.3,23.6,31.1,157,2,Category_2_Critical
2012,Punjab,Lahore,220,47.7,59,39341,1180,0,236,708,18,10.7,36.7,24.7,32.0,4,1,Category_1_Low_1to50
2012,Punjab,Multan,190,41.8,92,61320,1840,0,368,1104,28,16.7,36.0,25.0,32.0,6,1,Category_1_Low_1to50
2012,Punjab,Faisalabad,290,121.4,44,29512,885,0,177,531,13,8.1,38.4,25.9,32.2,3,1,Category_1_Low_1to50
2012,Punjab,Rawalpindi,270,104.5,114,75911,2277,0,455,1366,34,20.7,38.3,23.8,33.2,8,1,Category_1_Low_1to50
2012,Punjab,Gujranwala,270,103.0,80,53436,1603,0,321,962,24,14.6,36.3,24.5,31.0,6,1,Category_1_Low_1to50
2012,Punjab,Sargodha,263,93.4,101,67438,2023,0,405,1214,30,18.4,36.2,26.2,31.4,7,1,Category_1_Low_1to50
2012,Punjab,Sialkot,269,113.5,69,46208,1386,0,277,832,21,12.6,36.9,22.8,30.5,5,1,Category_1_Low_1to50
2012,Punjab,Jhang,158,30.6,112,74890,2247,0,449,1348,34,20.4,37.6,26.0,30.7,8,1,Category_1_Low_1to50
2012,Punjab,Muzaffargarh,149,-0.7,132,87786,2634,0,527,1580,40,23.9,38.2,25.1,33.3,9,1,Category_1_Low_1to50
2012,Punjab,Rahim Yar Khan,245,96.0,37,24822,745,0,149,447,11,6.8,36.8,22.4,29.4,3,1,Category_1_Low_1to50
2012,Punjab,Bahawalnagar,200,44.9,89,59218,1777,0,355,1066,27,16.1,38.1,22.4,32.5,6,1,Category_1_Low_1to50
2012,Punjab,Bahawalpur,275,109.9,53,35160,1055,0,211,633,16,9.6,38.6,24.2,30.9,4,1,Category_1_Low_1to50
2012,Punjab,D.G. Khan,177,27.3,153,102096,3063,0,613,1838,46,27.8,40.6,26.1,31.4,11,1,Category_1_Low_1to50
2012,Punjab,Rajanpur,287,139.2,74,49181,1475,0,295,885,22,13.4,38.8,23.4,30.5,5,1,Category_1_Low_1to50
2012,Punjab,Mianwali,127,-7.3,105,69982,2099,0,420,1260,31,19.1,36.3,22.9,31.1,7,1,Category_1_Low_1to50
2012,Punjab,Khushab,173,47.9,77,51437,1543,0,309,926,23,14.0,37.4,26.1,33.1,5,1,Category_1_Low_1to50
2012,Punjab,Chakwal,278,143.9,78,51803,1554,0,311,932,23,14.1,40.0,26.1,29.7,5,1,Category_1_Low_1to50
2012,Punjab,Jhelum,212,86.0,75,50252,1508,0,302,905,23,13.7,37.2,24.1,32.1,5,1,Category_1_Low_1to50
2012,Punjab,Kasur,168,23.5,143,95213,2856,0,571,1714,43,26.0,38.6,23.9,30.0,10,1,Category_1_Low_1to50
2012,Punjab,Sheikhupura,206,49.3,160,106578,3197,0,639,1918,48,29.1,37.1,24.5,32.1,11,1,Category_1_Low_1to50
2012,Punjab,Gujrat,225,74.4,117,78196,2346,0,469,1408,35,21.3,39.8,23.0,30.9,8,1,Category_1_Low_1to50
2012,Punjab,Hafizabad,256,92.5,73,48347,1450,0,290,870,22,13.2,39.9,24.6,30.7,5,1,Category_1_Low_1to50
2012,Punjab,Narowal,157,17.2,99,65725,1972,0,394,1183,30,17.9,37.2,22.3,31.9,7,1,Category_1_Low_1to50
2012,Punjab,Layyah,288,110.2,87,58212,1746,0,349,1048,26,15.9,40.2,22.8,31.6,6,1,Category_1_Low_1to50
2012,Punjab,Bhakkar,244,89.1,128,85480,2564,0,513,1539,38,23.3,36.4,24.1,30.9,9,1,Category_1_Low_1to50
2012,Sindh,All (Province Level),230,32.9,2248,1498659,44960,2,8992,26976,674,408.7,39.8,23.8,31.0,158,2,Category_2_Critical
2012,Sindh,Karachi,230,40.2,223,148723,4462,0,892,2677,67,40.6,38.6,25.0,30.4,16,1,Category_1_Low_1to50
2012,Sindh,Hyderabad,148,-11.4,113,75254,2258,0,452,1355,34,20.5,37.7,23.5,31.3,8,1,Category_1_Low_1to50
2012,Sindh,Sukkur,202,2.0,84,55716,1671,0,334,1003,25,15.2,38.0,24.1,31.7,6,1,Category_1_Low_1to50
2012,Sindh,Larkana,279,51.6,157,104354,3131,0,626,1878,47,28.5,39.0,22.6,32.1,11,1,Category_1_Low_1to50
2012,Sindh,Khairpur,291,84.2,75,49675,1490,0,298,894,22,13.6,40.1,22.4,32.7,5,1,Category_1_Low_1to50
2012,Sindh,Jacobabad,166,-15.7,100,66408,1992,0,398,1195,30,18.1,36.3,23.1,30.7,7,1,Category_1_Low_1to50
2012,Sindh,Shikarpur,164,1.2,144,95777,2873,0,575,1724,43,26.1,37.1,23.1,31.0,10,1,Category_1_Low_1to50
2012,Sindh,Kashmore,214,28.1,125,83252,2498,0,500,1499,37,22.7,40.8,26.1,32.6,9,1,Category_1_Low_1to50
2012,Sindh,Dadu,204,26.7,69,45746,1372,0,274,823,21,12.5,38.4,25.4,32.8,5,1,Category_1_Low_1to50
2012,Sindh,Jamshoro,280,71.8,154,102544,3076,0,615,1846,46,28.0,36.2,25.1,29.4,11,1,Category_1_Low_1to50
2012,Sindh,Thatta,282,50.8,102,67948,2038,0,408,1223,31,18.5,37.4,25.5,30.5,7,1,Category_1_Low_1to50
2012,Sindh,Badin,281,41.9,134,89522,2686,0,537,1611,40,24.4,37.0,24.9,31.8,9,1,Category_1_Low_1to50
2012,Sindh,Sanghar,294,66.1,140,93527,2806,0,561,1683,42,25.5,37.3,24.2,30.7,10,1,Category_1_Low_1to50
2012,Sindh,Mirpur Khas,256,42.2,166,110836,3325,0,665,1995,50,30.2,38.5,22.5,30.3,12,1,Category_1_Low_1to50
2012,Sindh,Tharparkar,176,1.7,110,73189,2196,0,439,1317,33,20.0,37.5,23.3,31.2,8,1,Category_1_Low_1to50
2012,Sindh,Umerkot,318,72.8,99,66259,1988,0,398,1193,30,18.1,36.5,25.4,32.6,7,1,Category_1_Low_1to50
2012,Sindh,Matiari,271,42.6,122,81104,2433,0,487,1460,36,22.1,38.8,24.9,31.2,9,1,Category_1_Low_1to50
2012,Sindh,Qambar,270,78.8,93,61721,1852,0,370,1111,28,16.8,38.1,23.5,31.5,7,1,Category_1_Low_1to50
2012,KPK,All (Province Level),313,92.0,1442,961227,28837,1,5767,17302,433,262.2,37.4,23.5,30.6,102,2,Category_2_Critical
2012,KPK,Peshawar,319,121.5,112,74785,2244,0,449,1346,34,20.4,39.2,25.8,32.7,8,1,Category_1_Low_1to50
2012,KPK,Nowshera,219,55.3,67,44809,1344,0,269,807,20,12.2,37.2,22.8,30.4,5,1,Category_1_Low_1to50
2012,KPK,Charsadda,360,101.1,90,59826,1795,0,359,1077,27,16.3,39.5,22.7,32.3,6,1,Category_1_Low_1to50
2012,KPK,Mardan,284,51.9,67,44846,1345,0,269,807,20,12.2,37.2,23.4,33.1,5,1,Category_1_Low_1to50
2012,KPK,Swat,392,119.0,47,31323,940,0,188,564,14,8.5,40.8,26.2,29.6,3,1,Category_1_Low_1to50
2012,KPK,Malakand,370,155.2,115,76785,2304,0,461,1382,35,20.9,39.2,26.2,33.0,8,1,Category_1_Low_1to50
2012,KPK,Dir Upper,290,62.0,54,36308,1089,0,218,654,16,9.9,39.4,24.1,29.6,4,1,Category_1_Low_1to50
2012,KPK,Dir Lower,449,164.1,73,48578,1457,0,291,874,22,13.2,37.5,24.4,29.6,5,1,Category_1_Low_1to50
2012,KPK,Chitral,322,106.4,108,72035,2161,0,432,1297,32,19.6,39.3,24.9,32.2,8,1,Category_1_Low_1to50
2012,KPK,Mansehra,223,30.4,55,36483,1094,0,219,657,16,9.9,36.1,24.7,32.8,4,1,Category_1_Low_1to50
2012,KPK,Abbottabad,317,123.2,108,72001,2160,0,432,1296,32,19.6,39.3,25.6,30.3,8,1,Category_1_Low_1to50
2012,KPK,Haripur,435,190.0,89,59201,1776,0,355,1066,27,16.1,38.7,23.0,29.8,6,1,Category_1_Low_1to50
2012,KPK,Swabi,402,185.1,135,89847,2695,0,539,1617,40,24.5,40.1,24.0,30.7,10,1,Category_1_Low_1to50
2012,KPK,Buner,401,140.1,63,42181,1265,0,253,759,19,11.5,36.9,23.0,30.1,4,1,Category_1_Low_1to50
2012,KPK,Shangla,425,205.8,47,31312,939,0,188,564,14,8.5,36.2,24.6,32.6,3,1,Category_1_Low_1to50
2012,KPK,Kohistan,356,134.2,60,40165,1205,0,241,723,18,11.0,36.1,25.2,31.9,4,1,Category_1_Low_1to50
2012,KPK,Battagram,378,153.7,99,66083,1982,0,396,1189,30,18.0,37.7,22.8,29.9,7,1,Category_1_Low_1to50
2012,KPK,Tor Ghar,459,171.6,114,76325,2290,0,458,1374,34,20.8,36.8,22.7,32.6,8,1,Category_1_Low_1to50
2012,Balochistan,All (Province Level),299,84.6,995,663310,19899,1,3980,11940,298,180.9,39.0,24.9,30.5,70,2,Category_2_Critical
2012,Balochistan,Quetta,256,51.5,94,62606,1878,0,376,1127,28,17.1,37.5,26.1,29.5,7,1,Category_1_Low_1to50
2012,Balochistan,Khuzdar,371,154.1,54,35807,1074,0,215,645,16,9.8,37.1,24.3,33.0,4,1,Category_1_Low_1to50
2012,Balochistan,Turbat,384,137.0,35,23207,696,0,139,418,10,6.3,40.5,22.9,31.9,2,1,Category_1_Low_1to50
2012,Balochistan,Gwadar,363,117.4,36,24126,724,0,145,434,11,6.6,39.7,23.5,31.1,3,1,Category_1_Low_1to50
2012,Balochistan,Lasbela,258,69.7,73,48441,1453,0,291,872,22,13.2,37.7,24.5,30.4,5,1,Category_1_Low_1to50
2012,Balochistan,Mastung,420,193.7,76,50425,1513,0,303,908,23,13.8,39.2,25.9,30.0,5,1,Category_1_Low_1to50
2012,Balochistan,Kalat,434,153.8,89,59151,1775,0,355,1065,27,16.1,37.4,23.0,30.6,6,1,Category_1_Low_1to50
2012,Balochistan,Sibi,208,31.6,29,19331,580,0,116,348,9,5.3,39.9,22.8,29.9,2,1,Category_1_Low_1to50
2012,Balochistan,Nasirabad,206,41.1,58,38790,1164,0,233,698,17,10.6,40.5,25.6,30.8,4,1,Category_1_Low_1to50
2012,Balochistan,Jaffarabad,362,111.7,73,48988,1470,0,294,882,22,13.4,39.1,23.3,29.5,5,1,Category_1_Low_1to50
2012,Balochistan,Bolan,333,87.1,73,48908,1467,0,293,880,22,13.3,40.9,22.9,32.1,5,1,Category_1_Low_1to50
2012,Balochistan,Zhob,445,160.2,94,62702,1881,0,376,1129,28,17.1,37.1,25.5,29.8,7,1,Category_1_Low_1to50
2012,Balochistan,Loralai,282,67.9,99,66161,1985,0,397,1191,30,18.0,38.1,24.0,30.6,7,1,Category_1_Low_1to50
2012,Balochistan,Dera Bugti,433,196.6,99,66017,1981,0,396,1188,30,18.0,40.3,25.2,30.4,7,1,Category_1_Low_1to50
2012,Balochistan,Kohlu,425,153.0,30,20244,607,0,121,364,9,5.5,39.5,23.3,32.2,2,1,Category_1_Low_1to50
2012,Balochistan,Jhal Magsi,348,140.0,30,20256,608,0,122,365,9,5.5,40.0,23.2,32.0,2,1,Category_1_Low_1to50
2012,AJK,All (Province Level),295,139.8,472,314785,9444,1,1889,5666,142,85.8,37.0,25.1,30.9,33,1,Category_1_Low_1to50
2012,AJK,Muzaffarabad,233,104.4,101,67485,2025,0,405,1215,30,18.4,39.2,26.1,33.0,7,1,Category_1_Low_1to50
2012,AJK,Mirpur,213,51.1,70,46449,1393,0,279,836,21,12.7,40.7,22.9,30.5,5,1,Category_1_Low_1to50
2012,AJK,Rawlakot,394,231.1,31,20380,611,0,122,367,9,5.6,36.4,23.6,33.3,2,1,Category_1_Low_1to50
2012,AJK,Kotli,221,56.7,63,42215,1266,0,253,760,19,11.5,40.0,23.4,29.6,4,1,Category_1_Low_1to50
2012,AJK,Bagh,331,138.1,25,16913,507,0,101,304,8,4.6,38.4,25.7,31.1,2,1,Category_1_Low_1to50
2012,AJK,Haveli,223,89.0,81,54172,1625,0,325,975,24,14.8,39.1,22.6,30.8,6,1,Category_1_Low_1to50
2012,AJK,Neelum,303,124.4,79,52840,1585,0,317,951,24,14.4,38.1,25.5,31.7,6,1,Category_1_Low_1to50
2012,AJK,Hattian,337,163.3,77,51645,1549,0,310,930,23,14.1,38.0,22.9,29.7,5,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,All (Province Level),346,164.1,277,184680,5540,1,1108,3324,83,50.4,37.6,24.8,31.0,20,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Gilgit,506,249.0,28,18522,556,0,111,333,8,5.0,40.2,23.9,32.4,2,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Skardu,214,59.7,16,10482,314,0,63,189,5,2.9,38.2,24.4,29.4,1,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Ghanche,345,146.4,36,24087,723,0,145,434,11,6.6,37.1,25.5,31.7,3,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Ghizer,403,179.9,21,13816,414,0,83,249,6,3.8,38.0,23.3,32.8,1,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Hunza,360,202.5,39,26152,785,0,157,471,12,7.1,39.1,23.7,33.3,3,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Nagar,384,161.2,34,22436,673,0,135,404,10,6.1,39.9,24.1,32.2,2,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Astore,267,105.4,37,24961,749,0,150,449,11,6.8,37.1,25.9,30.7,3,1,Category_1_Low_1to50
2012,Gilgit-Baltistan,Diamer,404,203.8,51,34190,1026,0,205,615,15,9.3,36.6,23.8,29.7,4,1,Category_1_Low_1to50
2012,FATA,All (Province Level),267,64.8,252,167976,5039,1,1008,3024,76,45.8,37.6,23.6,31.2,18,1,Category_1_Low_1to50
2012,FATA,Khyber,261,60.1,58,38555,1157,0,231,694,17,10.5,36.3,26.2,32.0,4,1,Category_1_Low_1to50
2012,FATA,Kurram,187,1.1,30,19817,595,0,119,357,9,5.4,36.8,24.9,30.3,2,1,Category_1_Low_1to50
2012,FATA,Orakzai,322,91.7,51,34070,1022,0,204,613,15,9.3,40.4,22.6,30.7,4,1,Category_1_Low_1to50
2012,FATA,Mohmand,254,46.8,35,23214,696,0,139,418,10,6.3,39.3,23.1,30.3,2,1,Category_1_Low_1to50
2012,FATA,Bajaur,217,56.1,27,17748,532,0,106,319,8,4.8,40.3,26.1,30.7,2,1,Category_1_Low_1to50
2012,FATA,North Waziristan,324,82.0,21,14171,425,0,85,255,6,3.9,36.7,22.9,32.5,2,1,Category_1_Low_1to50
2012,FATA,South Waziristan,310,102.6,29,19472,584,0,117,350,9,5.3,37.8,25.4,32.6,2,1,Category_1_Low_1to50
2013,Pakistan (National),All,218,51.4,3225,2150000,64500,3,12900,38700,968,763.6,38.4,24.5,31.4,234,2,Category_2_Critical
2013,Punjab,All (Province Level),226,35.3,1046,697600,20928,1,4186,12557,314,247.8,39.7,23.5,32.3,76,2,Category_2_Critical
2013,Punjab,Lahore,176,-3.3,65,43453,1304,0,261,782,20,15.4,40.2,23.5,33.2,5,1,Category_1_Low_1to50
2013,Punjab,Multan,245,43.3,18,12120,364,0,73,218,5,4.3,39.2,22.4,33.2,1,1,Category_1_Low_1to50
2013,Punjab,Faisalabad,138,-18.8,18,11942,358,0,72,215,5,4.2,40.6,25.0,32.7,1,1,Category_1_Low_1to50
2013,Punjab,Rawalpindi,229,37.1,22,14684,441,0,88,264,7,5.2,36.3,25.1,31.4,2,1,Category_1_Low_1to50
2013,Punjab,Gujranwala,166,-4.6,52,34991,1050,0,210,630,16,12.4,36.8,25.8,31.9,4,1,Category_1_Low_1to50
2013,Punjab,Sargodha,241,65.1,35,23426,703,0,141,422,11,8.3,39.1,23.3,32.6,3,1,Category_1_Low_1to50
2013,Punjab,Sialkot,238,44.2,71,47340,1420,0,284,852,21,16.8,39.7,22.8,31.6,5,1,Category_1_Low_1to50
2013,Punjab,Jhang,221,19.5,33,22003,660,0,132,396,10,7.8,40.3,22.7,29.8,2,1,Category_1_Low_1to50
2013,Punjab,Muzaffargarh,162,-9.0,39,26068,782,0,156,469,12,9.3,36.5,24.8,30.8,3,1,Category_1_Low_1to50
2013,Punjab,Rahim Yar Khan,266,72.7,45,30219,907,0,181,544,14,10.7,39.5,25.8,29.9,3,1,Category_1_Low_1to50
2013,Punjab,Bahawalnagar,161,-1.2,60,40274,1208,0,242,725,18,14.3,36.8,25.1,32.4,4,1,Category_1_Low_1to50
2013,Punjab,Bahawalpur,301,59.3,25,16966,509,0,102,305,8,6.0,38.5,26.1,31.5,2,1,Category_1_Low_1to50
2013,Punjab,D.G. Khan,236,42.2,45,30164,905,0,181,543,14,10.7,38.4,25.7,32.7,3,1,Category_1_Low_1to50
2013,Punjab,Rajanpur,236,38.0,34,22690,681,0,136,408,10,8.1,37.2,25.5,31.3,2,1,Category_1_Low_1to50
2013,Punjab,Mianwali,184,-3.2,27,17783,533,0,107,320,8,6.3,37.5,23.0,31.2,2,1,Category_1_Low_1to50
2013,Punjab,Khushab,201,18.9,24,16240,487,0,97,292,7,5.8,38.7,23.7,31.2,2,1,Category_1_Low_1to50
2013,Punjab,Chakwal,188,22.1,57,37884,1137,0,227,682,17,13.5,38.3,25.4,30.2,4,1,Category_1_Low_1to50
2013,Punjab,Jhelum,221,22.1,36,24049,721,0,144,433,11,8.5,37.7,24.6,30.2,3,1,Category_1_Low_1to50
2013,Punjab,Kasur,309,103.3,38,25347,760,0,152,456,11,9.0,40.4,23.7,32.3,3,1,Category_1_Low_1to50
2013,Punjab,Sheikhupura,161,6.6,43,28427,853,0,171,512,13,10.1,38.4,22.6,30.2,3,1,Category_1_Low_1to50
2013,Punjab,Gujrat,212,12.8,78,51805,1554,0,311,932,23,18.4,38.7,23.4,32.2,6,1,Category_1_Low_1to50
2013,Punjab,Hafizabad,190,8.0,63,41828,1255,0,251,753,19,14.9,36.2,22.8,29.4,5,1,Category_1_Low_1to50
2013,Punjab,Narowal,296,77.2,74,49429,1483,0,297,890,22,17.6,37.5,22.9,30.5,5,1,Category_1_Low_1to50
2013,Punjab,Layyah,245,67.8,42,28202,846,0,169,508,13,10.0,36.1,22.7,31.0,3,1,Category_1_Low_1to50
2013,Punjab,Bhakkar,299,81.2,65,43289,1299,0,260,779,19,15.4,37.8,22.8,32.9,5,1,Category_1_Low_1to50
2013,Sindh,All (Province Level),178,22.8,875,583160,17495,1,3499,10497,262,207.1,38.4,24.6,32.3,63,2,Category_2_Critical
2013,Sindh,Karachi,115,-8.7,54,35826,1075,0,215,645,16,12.7,36.9,22.4,32.4,4,1,Category_1_Low_1to50
